Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),month,year,day,hour
Overcast,1,0.699678392,-2.253237364,0.827258023,-0.259089127,1.496497055,-0.432468241,-0.612588999,-1.537910222,0.0343892,-1.150441177
Overcast,1,0.634142256,-1.553937806,0.748370455,-0.250027429,1.325510366,-0.466381696,-0.612588999,-1.537910222,0.0343892,-1.022312834
Overcast,1,0.572167866,-0.767225803,0.778293326,-0.431261378,0.347086536,-0.502556048,-0.612588999,-1.537910222,0.0343892,-0.89418449
Overcast,1,1.423425291,-2.602887143,2.165626405,0.64708062,0.600400149,-0.768211448,-0.612588999,-1.537910222,0.0343892,-0.12541443
Overcast,1,1.528852989,-2.602887143,1.77390883,0.547401948,0.62573151,-0.807777146,-0.612588999,-1.537910222,0.0343892,0.130842257
Overcast,1,1.420575894,-2.602887143,1.36858995,0.57458704,0.600400149,-0.833777461,-0.612588999,-1.537910222,0.0343892,0.2589706
Overcast,1,1.417726496,-2.340649808,1.401233081,0.918931544,0.600400149,-0.854125534,-0.612588999,-1.537910222,0.0343892,0.387098943
Foggy,1,-0.014807965,0.893610647,-1.0306802,1.208905863,-1.039805495,-0.602035517,-0.612588999,-1.537910222,0.262848969,-0.89418449
Clear,1,0.249473629,0.631373313,-1.346230469,1.000486821,-0.466683445,-0.578296098,-0.612588999,-1.537910222,0.262848969,-0.766056147
Overcast,1,0.996015705,-0.942050693,-0.51111036,-1.201505663,1.325510366,-0.676645119,-0.612588999,-1.537910222,0.262848969,1.283997347
Overcast,1,0.978206972,-0.942050693,-0.483907751,-1.020271713,1.496497055,-0.70603678,-0.612588999,-1.537910222,0.262848969,1.412125691
Overcast,1,1.04303076,-1.204288027,0.813656718,-1.083703596,1.496497055,-0.748993823,-0.612588999,-1.537910222,0.262848969,1.540254034
Foggy,1,0.469589565,0.543960868,-0.978995242,-0.322521009,-1.220291444,-0.681166913,-0.612588999,-1.537910222,0.377078854,-1.406697864
Overcast,1,0.779461515,-0.242751135,-0.16291696,-1.110888688,0.587734468,-0.779515933,-0.612588999,-1.537910222,0.377078854,-1.278569521
Overcast,1,0.776612118,-0.067926245,0.84902011,-1.346492822,1.316011105,-0.904995717,-0.612588999,-1.537910222,0.377078854,-1.150441177
Overcast,1,0.780173864,0.0194862,0.759251499,-1.518665074,1.170355778,-0.932126482,-0.612588999,-1.537910222,0.377078854,-1.022312834
Overcast,1,0.708226584,-0.067926245,1.077522029,-1.518665074,0.587734468,-0.935517827,-0.612588999,-1.537910222,0.377078854,-0.89418449
Overcast,1,0.708226584,-0.067926245,1.044878898,-1.609282049,0.600400149,-0.914039305,-0.612588999,-1.537910222,0.377078854,-0.766056147
Overcast,1,0.696116646,-0.504988469,1.855516658,-1.527726771,0.600400149,-0.866560468,-0.612588999,-1.537910222,0.377078854,-0.50979946
Overcast,1,0.765214529,-0.242751135,2.143864318,-1.455233192,0.600400149,-0.875604056,-0.612588999,-1.537910222,0.377078854,-0.381671117
Overcast,1,1.342929819,-1.291700471,0.79189463,-1.21056736,0.552903846,-0.917430651,-0.612588999,-1.537910222,0.377078854,0.130842257
Overcast,1,0.823627172,0.631373313,-0.951792632,1.408263207,-0.590173832,-0.791950866,-0.612588999,-1.537910222,0.377078854,0.771483974
Overcast,1,0.835024761,0.631373313,-1.057882809,0.438661578,-0.032883883,-0.77386369,-0.612588999,-1.537910222,0.377078854,0.899612317
Overcast,1,0.803681391,0.631373313,0.158073831,0.855499661,0.347086536,-0.760298308,-0.612588999,-1.537910222,0.377078854,1.02774066
Foggy,1,0.515179921,0.456548423,-0.715129931,-0.014423295,-1.495769998,-0.689080052,-0.612588999,-1.537910222,0.377078854,1.540254034
Foggy,1,0.375559456,0.718785758,-0.622641059,-0.512816655,-1.495769998,-0.657427494,-0.612588999,-1.537910222,0.491308738,-1.278569521
Foggy,1,0.180375746,0.718785758,-0.445824098,-1.536788469,-1.495769998,-0.615600899,-0.612588999,-1.537910222,0.491308738,-1.150441177
Foggy,1,0.443232641,0.806198202,-0.638962624,-0.422199681,-1.397610973,-0.616731348,-0.612588999,-1.537910222,0.491308738,-1.022312834
Foggy,1,0.432547401,1.155847981,-1.207497161,-0.476569866,-1.514768519,-0.590731032,-0.612588999,-1.537910222,0.491308738,-0.89418449
Foggy,1,0.438246196,1.155847981,-1.531208213,-0.893407949,-1.53060062,-0.504816945,-0.612588999,-1.537910222,0.491308738,-0.766056147
Foggy,1,0.577154311,1.068435536,-1.123169072,1.616682248,-1.479937897,-0.472033938,-0.612588999,-1.537910222,0.491308738,-0.637927804
Foggy,1,0.705377187,1.155847981,-1.207497161,-0.250027429,-1.182294402,-0.42568555,-0.612588999,-1.537910222,0.491308738,-0.50979946
Overcast,1,0.91908198,0.543960868,-0.220042439,-0.404076286,-0.789658302,-0.412120167,-0.612588999,-1.537910222,0.491308738,-0.381671117
Overcast,1,0.964672335,0.106898644,0.196157484,-0.413137983,-0.260866135,-0.35672819,-0.612588999,-1.537910222,0.491308738,0.130842257
Overcast,1,1.062264191,0.0194862,-0.285328702,-0.367829496,-0.184872051,-0.418902858,-0.612588999,-1.537910222,0.491308738,0.387098943
Overcast,1,0.923356076,0.281723534,-0.358775747,-0.250027429,-0.374857261,-0.366902227,-0.612588999,-1.537910222,0.491308738,0.515227287
Overcast,1,0.791571453,0.806198202,0.351212358,1.18172077,-0.682000016,-0.335249669,-0.612588999,-1.537910222,0.491308738,0.64335563
Overcast,1,0.788722056,0.806198202,-0.696088104,1.517003576,-0.590173832,-0.331858323,-0.612588999,-1.537910222,0.491308738,0.771483974
Overcast,1,0.725322967,1.068435536,-1.191175595,-0.974963226,-0.469849866,-0.291162177,-0.612588999,-1.537910222,0.491308738,0.899612317
Clear,1,0.708226584,1.155847981,-0.228203222,1.272337745,-0.397022202,-0.261770516,-0.612588999,-1.537910222,0.491308738,1.02774066
Foggy,1,0.614908824,0.893610647,-0.576396623,1.100165493,-1.001808453,-0.171334635,-0.612588999,-1.537910222,0.491308738,1.540254034
Foggy,1,0.345640785,0.893610647,-0.579116884,1.32670793,-1.261454906,-0.095594585,-0.612588999,-1.537910222,0.605538623,-1.406697864
Overcast,1,0.602086537,0.893610647,-0.527431926,1.453571694,-0.852986705,-0.215422127,-0.612588999,-1.537910222,0.605538623,-1.278569521
Overcast,1,0.596387742,0.893610647,-0.500229316,1.544188669,-0.856153125,-0.206378539,-0.612588999,-1.537910222,0.605538623,-1.150441177
Overcast,1,0.613484126,0.893610647,-0.502949577,1.381078114,-0.976477091,-0.219943921,-0.612588999,-1.537910222,0.605538623,-1.022312834
Foggy,1,0.667622673,0.631373313,-0.77225541,1.453571694,-1.489437158,-0.215422127,-0.612588999,-1.537910222,0.605538623,-0.89418449
Foggy,1,0.670472071,1.243260426,0.043822872,-1.536788469,-1.369113192,-0.183769569,-0.612588999,-1.537910222,0.605538623,-0.766056147
Foggy,1,0.755241638,0.893610647,-0.293489485,-1.563973561,-1.153796621,-0.128377592,-0.612588999,-1.537910222,0.605538623,-0.637927804
Overcast,1,0.770913323,0.893610647,-0.241804527,-1.618343746,-0.824488924,-0.11481221,-0.612588999,-1.537910222,0.605538623,-0.50979946
Overcast,1,0.910533788,0.369135979,-0.24996531,-1.35555452,-0.732662739,-0.070724718,-0.612588999,-1.537910222,0.605538623,-0.381671117
Overcast,1,0.824339521,0.718785758,0.166234614,-1.554911864,-0.384356521,-0.034550365,-0.612588999,-1.537910222,0.605538623,-0.253542773
Foggy,1,0.55720853,0.806198202,-0.769535149,-1.119950386,-1.407110233,-0.060550681,-0.612588999,-1.537910222,0.605538623,1.155869004
Foggy,1,0.55792088,0.806198202,-1.017078895,-1.527726771,-1.264621326,-0.072985615,-0.612588999,-1.537910222,0.605538623,1.283997347
Foggy,1,0.40262873,0.893610647,-1.019799156,1.535126971,-1.407110233,-0.048115748,-0.612588999,-1.537910222,0.605538623,1.412125691
Clear,1,0.334955546,0.893610647,-0.502949577,1.281399442,-0.95431215,-0.058289784,-0.612588999,-1.537910222,0.605538623,1.540254034
Clear,1,0.399779333,0.893610647,-1.041561243,1.263276047,-0.738995579,-0.216552575,-0.612588999,-1.537910222,0.719768508,-1.406697864
Foggy,1,0.19604743,1.155847981,-1.027959939,1.208905863,-1.239289965,-0.103507724,-0.612588999,-1.537910222,0.719768508,-1.278569521
Foggy,1,0.272268806,0.893610647,-1.144931159,1.426386602,-1.270954166,-0.104638173,-0.612588999,-1.537910222,0.719768508,-1.150441177
Foggy,1,0.265857663,0.893610647,-0.921869762,1.408263207,-1.1506302,-0.089942342,-0.612588999,-1.537910222,0.719768508,-1.022312834
Foggy,1,0.052865219,1.243260426,-1.275503684,1.263276047,-1.559098401,-0.104638173,-0.612588999,-1.537910222,0.719768508,-0.89418449
Foggy,1,0.270131759,1.155847981,-1.000757329,1.045795308,-1.270954166,-0.080898754,-0.612588999,-1.537910222,0.719768508,-0.766056147
Foggy,1,0.568606119,0.631373313,-1.101406984,0.955178334,-1.112633158,-0.042463505,-0.612588999,-1.537910222,0.719768508,-0.637927804
Clear,1,0.737432906,0.456548423,-0.921869762,0.157748957,0.347086536,-0.290031728,-0.612588999,-1.537910222,0.719768508,1.02774066
Clear,1,0.705377187,0.281723534,-1.329908903,-0.358767799,1.496497055,-0.26629231,-0.612588999,-1.537910222,0.719768508,1.155869004
Clear,1,0.59923714,0.543960868,-1.087805679,0.864561359,1.325510366,-0.25837917,-0.612588999,-1.537910222,0.719768508,1.283997347
Clear,1,0.488822997,0.806198202,-0.56823584,1.000486821,1.297012584,-0.253857376,-0.612588999,-1.537910222,0.719768508,1.412125691
Clear,1,0.477425408,0.631373313,-1.068763853,0.819252872,0.312255914,-0.240291994,-0.612588999,-1.537910222,0.719768508,1.540254034
Clear,1,0.334955546,0.893610647,-1.329908903,-0.721235697,-0.824488924,-0.254987825,-0.612588999,-1.537910222,0.833998393,-1.278569521
Foggy,1,0.201033876,0.893610647,-1.044281504,1.091103796,-1.217125024,-0.254987825,-0.612588999,-1.537910222,0.833998393,-1.150441177
Foggy,1,0.265145313,0.893610647,-1.014358634,1.390139812,-1.274120587,-0.247074685,-0.612588999,-1.537910222,0.833998393,-1.022312834
Foggy,1,0.255172423,0.631373313,-0.516550882,1.127350585,-1.460939376,-0.253857376,-0.612588999,-1.537910222,0.833998393,-0.89418449
Clear,1,0.72318592,-0.504988469,-0.807618803,-0.06879348,1.170355778,0.171191263,-0.612588999,-1.537910222,0.948228277,-1.406697864
Foggy,1,0.121250753,1.243260426,-1.588333692,-1.627405443,-1.470438637,0.006145781,-0.612588999,-1.537910222,0.948228277,-0.89418449
Clear,1,0.534413352,1.155847981,-1.316307598,0.275551024,-0.805490403,0.061537758,-0.612588999,-1.537910222,0.948228277,-0.766056147
Clear,1,1.038044314,-0.330163579,-1.139490637,0.121502167,0.02411168,0.113538389,-0.612588999,-1.537910222,0.948228277,-0.637927804
Clear,1,1.545949372,-1.81617514,-1.329908903,-0.358767799,0.347086536,0.116929735,-0.612588999,-1.537910222,0.948228277,-0.50979946
Clear,1,1.046592506,-1.204288027,-0.954512893,-0.395014588,1.496497055,0.207365615,-0.612588999,-1.537910222,0.948228277,1.155869004
Clear,1,0.812941933,0.106898644,-1.011638373,0.049008587,1.325510366,0.219800549,-0.612588999,-1.537910222,0.948228277,1.283997347
Clear,1,0.765214529,0.281723534,-1.038840983,-0.095978572,1.496497055,0.229974586,-0.612588999,-1.537910222,0.948228277,1.412125691
Clear,1,0.690417851,0.281723534,-1.052442287,-0.286274219,1.316011105,0.231105034,-0.612588999,-1.537910222,0.948228277,1.540254034
Clear,1,0.649813941,-0.15533869,-0.745052801,-1.011210016,1.325510366,0.034406994,-0.612588999,-1.537910222,1.062458162,-1.406697864
Clear,1,0.676170865,-0.504988469,-0.530152187,-0.095978572,1.316011105,0.207365615,-0.612588999,-1.537910222,1.062458162,-1.278569521
Clear,1,0.679732612,-0.504988469,-0.502949577,0.067131982,1.297012584,0.220930998,-0.612588999,-1.537910222,1.062458162,-1.150441177
Clear,1,0.406190477,1.155847981,-0.043225478,-0.349706101,-0.412854303,0.285366563,-0.612588999,-1.537910222,1.062458162,-0.89418449
Clear,1,0.842148254,-0.330163579,-0.989876286,-0.965901529,1.496497055,0.041189685,-0.612588999,-1.537910222,1.062458162,1.412125691
Clear,1,0.768063926,-0.242751135,-1.068763853,-0.993086621,1.496497055,0.017450266,-0.612588999,-1.537910222,1.062458162,1.540254034
Clear,1,0.414026319,0.543960868,-1.324468381,-0.666865512,0.543404586,-0.051507093,-0.612588999,-1.537910222,1.176688047,-0.89418449
Clear,1,1.181938875,-0.592400914,0.487225405,-1.418986402,0.730223376,-0.453946762,-0.612588999,-1.537910222,1.176688047,1.283997347
Overcast,1,1.860807767,-1.64135025,-0.761374367,-0.14128706,0.347086536,-0.778385484,-0.612588999,-1.537910222,1.290917932,0.387098943
Overcast,1,1.729735494,-1.728762695,-0.369656791,-0.168472152,0.347086536,-0.780646381,-0.612588999,-1.537910222,1.290917932,0.515227287
Overcast,1,1.581566838,-1.291700471,-0.296209746,-0.240965732,0.347086536,-0.790820418,-0.612588999,-1.537910222,1.290917932,0.64335563
Overcast,1,0.913383185,0.369135979,-0.247245049,-0.666865512,0.331254435,-0.742211132,-0.612588999,-1.537910222,1.405147816,-0.89418449
Clear,1,1.065113588,-2.253237364,2.886495554,-0.277212521,0.587734468,-0.997692495,-0.612588999,-1.537910222,1.519377701,-0.50979946
Foggy,1,-0.113824519,0.631373313,-1.514886647,-1.147135478,-1.524267779,-0.421163756,-0.612588999,-1.537910222,-1.450599302,-0.89418449
Clear,1,-0.103851629,1.243260426,-1.563851344,0.456784973,-0.466683445,-0.398554785,-0.612588999,-1.537910222,-1.450599302,-0.766056147
Clear,1,0.469589565,1.243260426,-1.46592195,-1.464294889,-0.55534321,-0.357858639,-0.612588999,-1.537910222,-1.450599302,-0.637927804
Overcast,1,0.265857663,-0.15533869,0.859901154,1.272337745,0.537071746,-0.557948025,-0.612588999,-1.537910222,-1.336369417,-0.89418449
Overcast,1,0.146895328,0.281723534,2.946341295,1.362954719,0.587734468,-0.447164071,-0.612588999,-1.537910222,-1.336369417,-0.637927804
Overcast,1,0.135497739,0.893610647,2.260835538,1.353893022,-0.048715984,-0.406467925,-0.612588999,-1.537910222,-1.336369417,-0.50979946
Overcast,1,0.138347136,0.806198202,0.813656718,1.344831324,-0.412854303,-0.351075948,-0.612588999,-1.537910222,-1.336369417,-0.381671117
Overcast,1,0.154018821,0.806198202,0.062864698,1.082042098,0.362918637,-0.273075001,-0.612588999,-1.537910222,-1.336369417,-0.253542773
Overcast,1,0.171115205,0.718785758,1.077522029,1.009548518,0.600400149,-0.247074685,-0.612588999,-1.537910222,-1.336369417,-0.12541443
Overcast,1,0.446794387,-0.417576024,0.324009749,1.009548518,0.600400149,-0.269683655,-0.612588999,-1.537910222,-1.336369417,0.002713913
Overcast,1,0.592113647,-1.029463137,-0.878345587,1.018610216,0.562403107,-0.28098814,-0.612588999,-1.537910222,-1.336369417,0.130842257
Clear,1,0.139059486,0.106898644,-0.342454182,-0.250027429,0.347086536,-0.256118273,-0.612588999,-1.537910222,-1.336369417,1.02774066
Clear,1,-0.008396822,0.456548423,-0.609039754,-0.222842337,1.496497055,-0.247074685,-0.612588999,-1.537910222,-1.336369417,1.155869004
Clear,1,-0.079631753,0.456548423,-0.527431926,-0.213780639,1.170355778,-0.245944237,-0.612588999,-1.537910222,-1.336369417,1.283997347
Clear,1,-0.306158833,0.806198202,0.256003225,0.094317075,-0.95431215,-0.247074685,-0.612588999,-1.537910222,-1.336369417,1.540254034
Foggy,1,-0.517014229,0.893610647,-0.241804527,-0.114101967,-1.514768519,-0.427946447,-0.612588999,-1.537910222,-1.222139532,-0.89418449
Foggy,1,-0.375256716,1.243260426,-0.696088104,-0.095978572,-1.077802537,-0.421163756,-0.612588999,-1.537910222,-1.222139532,-0.766056147
Clear,1,0.017960103,0.631373313,-0.048666,-0.404076286,-0.498347647,-0.460729453,-0.612588999,-1.537910222,-1.222139532,-0.637927804
Overcast,1,0.934041315,-2.515474698,2.244513973,-0.268150824,0.62573151,-0.914039305,-0.612588999,-1.537910222,-1.222139532,0.130842257
Overcast,1,1.052291301,-3.039949366,0.797335152,-0.186595547,0.587734468,-1.335696599,-0.612588999,-1.537910222,-1.222139532,0.64335563
Overcast,1,0.906972041,-2.340649808,0.291366617,-0.358767799,0.587734468,-1.391088576,-0.612588999,-1.537910222,-1.222139532,0.771483974
Overcast,1,0.791571453,-1.903587585,0.38657575,-0.449384773,0.347086536,-1.45665459,-0.612588999,-1.537910222,-1.222139532,0.899612317
Overcast,1,0.909821439,-2.340649808,0.816376979,-0.277212521,0.587734468,-1.495089839,-0.612588999,-1.537910222,-1.222139532,1.02774066
Overcast,1,0.770913323,-1.466525361,-0.530152187,0.50209346,1.496497055,-1.422741134,-0.612588999,-1.537910222,-1.222139532,1.155869004
Overcast,1,0.757378686,-1.029463137,1.474680126,0.447723276,1.309678265,-1.405784407,-0.612588999,-1.537910222,-1.222139532,1.283997347
Overcast,1,0.634142256,-0.504988469,0.324009749,0.284612721,1.477498534,-1.427262929,-0.612588999,-1.537910222,-1.222139532,1.412125691
Overcast,1,0.498083538,0.194311089,-0.48118749,0.275551024,1.477498534,-1.404653958,-0.612588999,-1.537910222,-1.222139532,1.540254034
Overcast,1,-0.138044396,0.456548423,-0.113952263,1.118288888,0.331254435,-0.588470135,-0.612588999,-1.537910222,-1.107909648,-1.406697864
Overcast,1,0.423999209,0.543960868,-0.470306446,0.293674419,1.325510366,-1.326653011,-0.612588999,-1.537910222,-1.107909648,-1.278569521
Overcast,1,0.414738668,0.631373313,-1.150371681,-0.10504027,0.739722636,-1.311957181,-0.612588999,-1.537910222,-1.107909648,-1.150441177
Overcast,1,0.389094093,0.806198202,-0.666165234,0.0037001,-0.298863177,-1.233956233,-0.612588999,-1.537910222,-1.107909648,-1.022312834
Overcast,1,0.245911882,1.155847981,-0.788576976,0.420538183,0.524406065,-1.231695336,-0.612588999,-1.537910222,-1.107909648,-0.89418449
Overcast,1,0.10344202,0.806198202,1.850076136,1.344831324,-0.833988184,-1.154824838,-0.612588999,-1.537910222,-1.107909648,-0.766056147
Overcast,1,0.062838109,0.631373313,0.751090716,1.29046114,-0.894150167,-1.093780618,-0.612588999,-1.537910222,-1.107909648,-0.637927804
Overcast,1,-0.089604643,0.543960868,2.402289107,1.263276047,-0.878318066,-1.041779987,-0.612588999,-1.537910222,-1.107909648,-0.50979946
Overcast,1,-0.083193499,-0.067926245,2.143864318,1.353893022,0.571902367,-1.014649223,-0.612588999,-1.537910222,-1.107909648,-0.381671117
Overcast,1,-0.080344102,-0.330163579,2.157465622,1.372016417,-0.210203412,-0.906126166,-0.612588999,-1.537910222,-1.107909648,-0.253542773
Overcast,1,-0.086755246,0.0194862,1.412114125,1.471695089,-0.061381665,-0.837168807,-0.612588999,-1.537910222,-1.107909648,-0.12541443
Overcast,1,-0.090316992,0.631373313,1.360429167,1.308584535,0.543404586,-0.793081315,-0.612588999,-1.537910222,-1.107909648,0.002713913
Overcast,1,0.018672452,0.631373313,2.206430319,-1.563973561,0.340753696,-0.796472661,-0.612588999,-1.537910222,-1.107909648,0.130842257
Overcast,1,0.040755281,0.0194862,1.134647509,-1.536788469,-0.048715984,-0.784037727,-0.612588999,-1.537910222,-1.107909648,0.2589706
Overcast,1,-0.090316992,0.631373313,1.869117963,-1.618343746,0.571902367,-0.730906647,-0.612588999,-1.537910222,-1.107909648,0.387098943
Overcast,1,-0.086042896,0.631373313,1.983368922,-1.627405443,0.43257988,-0.702645434,-0.612588999,-1.537910222,-1.107909648,0.515227287
Overcast,1,-0.217827519,0.631373313,1.907201616,-1.527726771,-0.004386102,-0.694732295,-0.612588999,-1.537910222,-1.107909648,0.64335563
Overcast,1,-0.220676916,0.543960868,0.781013587,-1.536788469,-0.032883883,-0.641601215,-0.612588999,-1.537910222,-1.107909648,0.771483974
Overcast,1,-0.219252217,0.631373313,0.93606846,-1.573035259,-0.16587353,-0.547773989,-0.612588999,-1.537910222,-1.107909648,0.899612317
Overcast,1,-0.223526313,0.631373313,0.291366617,1.616682248,0.556070267,-0.483338424,-0.612588999,-1.537910222,-1.107909648,1.02774066
Overcast,1,-0.22637571,0.631373313,0.797335152,1.444509997,-0.032883883,-0.451685865,-0.612588999,-1.537910222,-1.107909648,1.155869004
Overcast,1,-0.232074505,0.106898644,1.104724638,1.526065274,0.157101326,-0.465251247,-0.612588999,-1.537910222,-1.107909648,1.283997347
Overcast,1,-0.291911847,0.543960868,0.772852804,1.100165493,0.331254435,-0.472033938,-0.612588999,-1.537910222,-1.107909648,1.412125691
Overcast,1,-0.294761244,0.543960868,0.832698544,1.18172077,0.331254435,-0.416641961,-0.612588999,-1.537910222,-1.107909648,1.540254034
Clear,1,-0.35032449,-0.242751135,0.465463318,0.773944384,1.119693055,-0.141942974,-0.612588999,-1.537910222,-0.993679763,-1.406697864
Overcast,1,-0.235636251,0.0194862,0.742929933,1.272337745,0.331254435,-0.44038138,-0.612588999,-1.537910222,-0.993679763,-1.278569521
Overcast,1,-0.238485649,-0.242751135,0.250562703,1.435448299,0.331254435,-0.430207344,-0.612588999,-1.537910222,-0.993679763,-1.150441177
Overcast,1,-0.301884737,0.281723534,0.67492341,1.29046114,0.157101326,-0.444903174,-0.612588999,-1.537910222,-0.993679763,-1.022312834
Overcast,1,-0.244184443,0.0194862,1.265220034,1.272337745,0.571902367,-0.44829452,-0.612588999,-1.537910222,-0.993679763,-0.89418449
Overcast,1,-0.24774619,-0.242751135,1.004074984,1.362954719,0.347086536,-0.414381064,-0.612588999,-1.537910222,-0.993679763,-0.766056147
Clear,1,-0.360297381,-0.854638248,-0.530152187,0.801129477,1.496497055,-0.108029519,-0.612588999,-1.537910222,-0.993679763,1.155869004
Clear,1,-0.519863626,-0.067926245,0.149913048,0.810191174,-0.412854303,-0.074116063,-0.612588999,-1.537910222,-0.993679763,1.540254034
Clear,1,-0.214978121,-0.417576024,-0.636242363,0.012761797,1.325510366,0.018580714,-0.612588999,-1.537910222,-0.879449878,-1.406697864
Clear,1,-0.531261215,-0.067926245,-0.565515579,0.991425123,1.461666433,-0.0842901,-0.612588999,-1.537910222,-0.879449878,-1.278569521
Clear,1,-0.742116611,0.543960868,-1.319027859,-0.132225362,-0.412854303,-0.026637226,-0.612588999,-1.537910222,-0.879449878,-0.89418449
Clear,1,-0.742116611,0.543960868,-0.815779585,1.462633391,-0.713664218,0.006145781,-0.612588999,-1.537910222,-0.879449878,-0.766056147
Clear,1,-0.147304937,-0.330163579,-1.550250039,0.511155158,-0.460350605,0.04458103,-0.612588999,-1.537910222,-0.879449878,-0.637927804
Clear,1,0.394792888,-1.728762695,0.859901154,-0.630618723,0.347086536,0.027624303,-0.612588999,-1.537910222,-0.879449878,-0.50979946
Clear,1,0.555071482,-2.777712032,-1.305426555,-1.35555452,0.347086536,0.058146412,-0.612588999,-1.537910222,-0.879449878,-0.381671117
Clear,1,0.44394499,-2.515474698,0.073745742,0.067131982,0.347086536,-0.070724718,-0.612588999,-1.537910222,-0.879449878,0.771483974
Clear,1,0.307886272,-2.078412474,-0.296209746,-0.150348757,0.347086536,-0.027767674,-0.612588999,-1.537910222,-0.879449878,0.899612317
Clear,1,0.139059486,-1.553937806,0.057424176,-0.177533849,0.347086536,0.010667575,-0.612588999,-1.537910222,-0.879449878,1.02774066
Clear,1,0.126949547,-1.81617514,-0.448544358,-0.168472152,1.496497055,0.023102509,-0.612588999,-1.537910222,-0.879449878,1.155869004
Clear,1,0.05144052,-1.466525361,-0.538312969,-0.132225362,1.325510366,0.033276545,-0.612588999,-1.537910222,-0.879449878,1.283997347
Clear,1,-0.093166389,-1.029463137,-0.505669838,-0.150348757,1.496497055,0.035537442,-0.612588999,-1.537910222,-0.879449878,1.412125691
Clear,1,-0.16440132,-0.854638248,-0.473026707,0.0037001,1.496497055,0.046841927,-0.612588999,-1.537910222,-0.879449878,1.540254034
Clear,1,-0.372407319,-0.330163579,-0.467586185,-0.095978572,1.496497055,0.011798023,-0.612588999,-1.537910222,-0.765219993,-1.278569521
Clear,1,-0.576851571,0.456548423,-1.000757329,-0.340644404,1.316011105,0.024232957,-0.612588999,-1.537910222,-0.765219993,-1.150441177
Clear,1,-0.605345543,0.631373313,-0.535592709,-0.349706101,0.597233729,0.023102509,-0.612588999,-1.537910222,-0.765219993,-1.022312834
Clear,1,-0.586112112,0.543960868,0.220639833,-0.53094005,-0.625004454,0.000493538,-0.612588999,-1.537910222,-0.765219993,-0.89418449
Clear,1,-0.395202497,0.281723534,0.223360094,-0.449384773,-0.241867614,0.059276861,-0.612588999,-1.537910222,-0.765219993,-0.766056147
Clear,1,-0.081056451,-0.592400914,0.421939142,-0.349706101,0.261593192,0.066059552,-0.612588999,-1.537910222,-0.765219993,-0.637927804
Clear,1,0.705377187,-2.952536922,1.420274908,-0.177533849,0.347086536,0.043450582,-0.612588999,-1.537910222,-0.765219993,-0.381671117
Clear,1,1.628581892,0.369135979,-0.56823584,1.009548518,1.496497055,-0.661949288,0.132470647,-1.537910222,1.74783747,1.540254034
Clear,1,0.716062426,0.631373313,-1.066043592,1.045795308,0.511740384,-0.738819787,0.380823862,-1.537910222,-0.650990109,-0.89418449
Foggy,1,1.218981039,0.543960868,-0.016022869,1.462633391,-1.419775914,-0.807777146,0.380823862,-1.537910222,-0.650990109,-0.50979946
Overcast,1,1.617184303,-0.854638248,0.653161322,-1.364616217,1.316011105,-1.099432861,0.380823862,-1.537910222,-0.650990109,1.155869004
Overcast,1,1.428411736,-0.067926245,0.555231929,-1.563973561,1.325510366,-1.102824206,0.380823862,-1.537910222,-0.650990109,1.283997347
Overcast,1,1.347203915,0.281723534,0.190716963,1.435448299,1.496497055,-1.120911383,0.380823862,-1.537910222,-0.650990109,1.412125691
Overcast,1,1.267420792,0.543960868,-0.51111036,1.344831324,1.496497055,-1.122041831,0.380823862,-1.537910222,-0.650990109,1.540254034
Overcast,1,1.315148196,0.543960868,-1.139490637,-1.129012083,1.316011105,-1.132215868,0.380823862,-1.537910222,-0.536760224,-1.278569521
Overcast,1,1.323696388,0.0194862,-0.467586185,0.991425123,1.496497055,-1.154824838,0.380823862,-1.537910222,-0.536760224,-1.150441177
Overcast,1,1.251749107,-0.592400914,-0.407740444,1.154535678,1.325510366,-1.132215868,0.380823862,-1.537910222,-0.536760224,-1.022312834
Overcast,1,1.400630113,-1.291700471,-0.10579148,-1.192443965,0.347086536,-1.004475186,0.380823862,-1.537910222,-0.422530339,-0.50979946
Overcast,1,1.545949372,-1.466525361,-0.108511741,-1.092765293,0.347086536,-1.027084156,0.380823862,-1.537910222,-0.422530339,-0.381671117
Clear,1,1.659212912,-1.64135025,-0.111232002,-1.083703596,0.552903846,-1.033866847,0.380823862,-1.537910222,-0.422530339,-0.253542773
Clear,1,1.548798769,-0.679813358,0.207038528,-0.993086621,0.600400149,-1.126563625,0.380823862,-1.537910222,-0.422530339,-0.12541443
Overcast,1,1.221118087,0.981023092,-0.663444973,0.112440469,-0.298863177,-0.964909488,0.380823862,-1.537910222,-0.308300455,-1.406697864
Overcast,1,1.560908708,0.369135979,-1.017078895,0.855499661,-0.330527379,-0.803255352,0.380823862,-1.537910222,-0.308300455,0.130842257
Overcast,1,1.699816823,-0.242751135,-1.577452649,0.68332741,0.600400149,-0.932126482,0.380823862,-1.537910222,-0.308300455,0.64335563
Overcast,1,1.554497564,0.369135979,-1.582893171,-1.473356587,0.600400149,-0.892560784,0.380823862,-1.537910222,-0.308300455,0.771483974
